user_id	post_type	question_id	answer_id
2151532	question	44946190	
7522709	question	42066512	
8161281	question	45118711	
5236005	question	45099737	
8284811	question	45020108	
4092276	question	45053832	
6597544	question	43153935	
8199671	question	44879991	
7690581	question	44771114	
3548063	question	42744903	
1934212	question	41848315	
8277941	question	44996468	
6010635	question	36946535	
5056575	question	37429728	
5046896	question	41716380	
1934212	question	41909369	
2397318	question	41045729	
617	question	44970142	
5901194	question	44893395	
6872683	question	44956591	
494572	question	44835223	
3377018	question	44905227	
5112139	question	44912916	
6286446	question	37007495	
3822261	question	41836602	
5779223	question	44889448	
5478271	question	44842097	
6398153	question	44825263	
3543300	question	39522693	
2769240	question	44813662	
1538049	question	44809749	
1452257	question	29788075	
2769240	question	44791014	
6947773	question	41713516	
1538049	question	44782544	
4552561	question	36050686	
1782011	question	33762831	
7679339	question	44724700	
user4911648	question	44674480	
8098501	question	44646547	
7108619	question	44112236	
2612484	question	44626765	
7679339	question	44629814	
7119128	question	44622857	
8167117	question	44597555	
8070652	question	44386348	
1538049	question	44567799	
2011225	question	44558833	
2539909	question	29434671	
6119768	question	39715612	
2584518	question	33778225	
4406595	question	44367010	
8146928	question	44491842	
7808278	question	44485560	
7730199	question	44474153	
4730816	question	44464219	
3956460	question	44472693	
1582206	question	40633164	
8059047	question	44451227	
4587557	question	44247152	
8123201	question	44403745	
8098501	question	44385805	
6804142	question	39849254	
7396273	question	44302824	
8098501	question	44311325	
8047378	question	44299638	
7403989	question	44103649	
7679339	question	44265934	
1342236	question	44262567	
3697202	question	42672431	
8056209	question	44213810	
5651936	question	38243194	
7994456	question	44181362	
5756552	question	34651620	
1783952	question	33081408	
3577568	question	37597814	
1536499	question	44075821	
3262787	question	44101692	
3392132	question	44006511	
1179925	question	44052154	
7833215	question	43281186	
1658670	question	43986488	
7913721	question	43588290	
6069756	question	43441489	
5577386	question	43978900	
1937197	question	43856480	
6598743	question	43929501	
468565	question	36228723	
7959013	question	43822715	
6857658	question	39750572	
1714410	question	34549743	
5453184	question	43011070	
1303432	question	37252977	
7906238	question	43561420	
6182430	question	42072234	
5688175	question	43480732	
562222	question	43498037	
3849791	question	36069260	
6398153	question	43415177	
2316663	question	43425621	
6861168	question	43401593	
5896419	question	42032250	
6216713	question	41174546	
7857077	question	43372273	
1965914	question	43352449	
4013781	question	43343868	
2368148	question	41267829	
4405852	question	43265084	
7822551	question	43239467	
5453184	question	43227938	
4938706	question	43175272	
6363322	question	43190221	
7749371	question	43179378	
1325071	question	43086548	
814601	question	43160181	
6459078	question	38064449	
3109554	question	43132048	
3768871	question	41679781	
3109554	question	43079648	
5848524	question	42868982	
7248907	question	43084137	
7722509	question	43086584	
1045285	question	36547907	
6354331	question	38281973	
817824	question	43037678	
7201349	question	43058675	
3548063	question	43025416	
7761714	question	42997228	
7124519	question	42408293	
2857133	question	43010286	
2857133	question	43009881	
4776973	question	42883603	
6807211	question	40747679	
1348187	question	30761433	
7664949	question	42620065	
6059430	question	42388563	
6232069	question	42873773	
3482336	question	42821932	
1832454	question	42746007	
5398272	question	42822844	
7103753	question	42804939	
5848524	question	42788342	
1636139	question	42753378	
5620875	question	42757805	
67405	question	36936209	
4500078	question	42675391	
7040568	question	40956040	
5107084	question	41543687	
728785	question	37433321	
1303432	question	38222126	
3993741	question	42665359	
6115356	question	42629530	
4192671	question	37103002	
5203167	question	42602773	
2885946	question	39341397	
3009514	question	33765029	
7603285	question	42385432	
3813428	question	42530216	
7008017	question	42528639	
3718030	question	42522006	
2467772	question	42500383	
5896419	question	42497925	
user1217585	question	39099783	
541106	question	42453546	
5107084	question	42444468	
1556826	question	42437662	
5510540	question	39296592	
3218279	question	42346516	
6115356	question	42328034	
7452543	question	42324140	
5896419	question	42281589	
6380584	question	42253934	
4174853	question	42131517	
104324	question	39920528	
2414957	question	42236574	
6119768	question	37246411	
6039807	question	42211833	
6851666	question	42198857	
5107084	question	42159937	
4068755	question	34193649	
297850	question	42144191	
5107084	question	42113176	
5107084	question	42092443	
5155425	question	42025546	
4140027	question	42026835	
1097347	question	41840239	
4154826	question	42002083	
3747801	question	42001566	
6182430	question	41942885	
4296772	question	38105999	
7115857	question	41914512	
2598910	question	41872069	
3083243	question	41869984	
3052835	question	41821975	
6182430	question	41850432	
3775577	question	38422636	
147019	question	41823555	
1934212	question	41789961	
766391	question	41764041	
628538	question	41776188	
541106	question	41783136	
2414957	question	41771965	
1714410	question	41490526	
4730816	question	41695855	
user7337874	question	41612057	
6469175	question	41568239	
7395893	question	41554450	
5620182	question	41441841	
4437954	question	38549064	
4993221	question	41385137	
1714410	question	24752655	
2576346	question	34393876	
6119768	question	41279085	
5908403	question	41211691	
3001665	question	41209427	
6786718	question	41213246	
6786718	question	41143891	
1210352	question	40213923	
6726583	question	41088064	
5645605	question	40984940	
5651936	question	40932002	
6631259	question	40891533	
893697	question	40731891	
5056575	question	40822234	
3109123	question	40405334	
3886429	question	40703751	
1270543	question	35423309	
7147097	question	40662659	
3262787	question	40562268	
5786837	question	39941323	
3087119	question	40382543	
5688175	question	39472986	
2479950	question	39997894	
2112259	question	39896985	
6916184	question	39928035	
3251207	question	39882623	
5651936	question	37682201	
2542738	question	39692711	
6873367	question	39672514	
6655645	question	39551478	
3830011	question	38822411	
6463663	question	39371211	
3157961	question	36912175	
4652058	question	39232176	
2140205	question	39220929	
2476920	question	39093627	
722263	question	39001104	
4039874	question	39017998	
3749778	question	37769860	
4695752	question	38918219	
689262	question	38819576	
1602876	question	38749120	
610569	question	38425785	
3480922	question	38687369	
3480922	question	38588869	
6631334	question	38568673	
3761534	question	36597519	
4360966	question	38480599	
3480922	question	38424041	
2411320	question	38297894	
5651936	question	38240050	
1756072	question	37088571	
5257450	question	38148860	
390587	question	38102710	
2411320	question	37623259	
2411320	question	38014612	
1417053	question	37916885	
6379348	question	37844998	
5786837	question	37723808	
5536853	question	37679382	
3368154	question	37367000	
5651936	question	37568980	
6213491	question	37530184	
3009514	question	33922659	
4160135	question	37535765	
2990927	question	37544894	
948655	question	37479400	
3165370	question	35599328	
2909770	question	37402773	
67405	question	37179916	
1245418	question	37170740	
5714586	question	37166268	
2527680	question	37141719	
1303432	question	37074157	
67405	question	36885474	
1452257	question	34445890	
5417164	question	36963012	
6017979	question	36917601	
1256369	question	36939414	
2990927	question	36854228	
5452997	question	36804714	
3251207	question	36724357	
5825952	question	35005691	
5257450	question	36321400	
3427580	question	36187825	
349760	question	36124790	
5551505	question	35691099	
310242	question	35436970	
4584951	question	35775468	
859453	question	35710938	
3510526	question	35552674	
3700620	question	31077145	
4797348	question	34916993	
4201966	question	35156197	
5825952	question	35028173	
1256369	question	34898247	
5825952	question	35004619	
5832218	question	34972881	
3314143	question	34886605	
5797920	question	34825167	
2527680	question	34611584	
2631051	question	29658790	
5686697	question	34312889	
4437954	question	34228138	
4882455	question	34131877	
4561745	question	30717208	
395857	question	34004474	
2802468	question	33955277	
3742686	question	33843362	
2637212	question	33743944	
5538861	question	33592778	
5492709	question	33363582	
67405	question	33365425	
290163	question	33384406	
5103648	question	33300575	
492372	question	33103111	
492372	question	33101410	
492372	question	32952877	
1103412	question	32587927	
2625087	question	32397226	
3966933	question	29328031	
1452257	question	29124840	
395857	question	31345255	
2824962	question	29707174	
1357690	question	30900477	
2824962	question	30812280	
4561745	question	30921359	
588373	question	30132036	
4231726	question	29814641	
492372	question	29774413	
2688733	question	24804516	
499439	question	24697064	
956730	question	26009101	
2489122	question	22527072	
3025272	question	23729919	
3574081	answer	34220532	34220750.0
1090562	answer	34220532	43580452.0
2956066	answer	34220532	47272180.0
5884955	answer	34220532	54226708.0
8721742	answer	46621774	46756327.0
2266772	answer	46621774	53937484.0
1090562	answer	42574476	43647690.0
2956066	answer	42574476	47765326.0
2461937	answer	42574476	58325399.0
1699075	answer	40184537	51694373.0
6106129	answer	52451797	52456426.0
10133797	answer	48714407	58868383.0
2097240	answer	53547872	53548827.0
3994824	answer	41260042	42647196.0
1009508	answer	58028976	59258666.0
7469434	answer	52961581	52961701.0
4706171	answer	52961581	59241151.0
349130	answer	36864774	36872347.0
4706171	answer	36864774	59231724.0
9698518	answer	50737814	50743967.0
7649152	answer	43715047	43856966.0
2097240	answer	58785715	58842114.0
2959389	answer	58565394	58574260.0
3994228	answer	49546922	49554465.0
4549682	answer	49546922	58549061.0
6596664	answer	38714959	38737941.0
2097240	answer	38714959	50235563.0
2097240	answer	51047676	51047782.0
2097240	answer	47665391	47665700.0
8551949	answer	59104092	59104266.0
5136550	answer	59104092	59104291.0
6370655	answer	59104092	59105944.0
5884955	answer	59101333	59102224.0
5136550	answer	59101333	59102447.0
10886420	answer	59095824	59098311.0
2956066	answer	59095824	59100353.0
2097240	answer	59081232	59098249.0
2805070	answer	36682832	47523766.0
11630081	answer	57004743	57016720.0
11065347	answer	59078187	59079051.0
1338797	answer	59035736	59043968.0
1714410	answer	48516113	48516748.0
2973474	answer	59035523	59035645.0
5154274	answer	55906129	55907407.0
1667256	answer	56846266	56940049.0
1902610	answer	59018085	59022333.0
1519264	answer	58898253	59013359.0
4449586	answer	56204731	56205032.0
3374996	answer	53806892	53813415.0
6276241	answer	58977601	58979506.0
10133797	answer	58966086	58966228.0
6370655	answer	58921394	58923974.0
6802252	answer	47382952	49063003.0
10290351	answer	58679475	58918429.0
10668469	answer	51544666	53448464.0
10948657	answer	51544666	54303267.0
1714410	answer	31324739	31847179.0
9758922	answer	58870350	58882041.0
8954691	answer	58721591	58877015.0
11897007	answer	58867771	58867814.0
7137636	answer	45416245	45416446.0
3043636	answer	45416245	45416614.0
4228275	answer	58846881	58847207.0
1029614	answer	41867191	41870281.0
5786339	answer	41867191	55615188.0
12117968	answer	58839334	58839889.0
12117968	answer	58832191	58834447.0
4788501	answer	56580538	56755637.0
4093278	answer	56580538	58837573.0
2197248	answer	40472499	40472670.0
3109123	answer	40472499	40473079.0
1090562	answer	40472499	52811119.0
4228275	answer	58795601	58801221.0
4868427	answer	50183809	50192779.0
4592059	answer	53503389	53503615.0
10712335	answer	53503389	53512269.0
7248396	answer	47930176	47945517.0
6796042	answer	47930176	50484745.0
10133797	answer	58741949	58742192.0
10133797	answer	58719795	58719867.0
8563649	answer	57076930	57077204.0
user7676091	answer	57076930	58734171.0
880783	answer	57704771	57707690.0
2956066	answer	48001598	48009142.0
12266923	answer	58692476	58694174.0
12266923	answer	58654841	58656795.0
2097240	answer	58649672	58649884.0
7456923	answer	58609431	58609627.0
8047535	answer	58609431	58609723.0
6057371	answer	58609431	58639304.0
2846923	answer	58629296	58629429.0
8563649	answer	58629296	58629433.0
11220884	answer	58629296	58629454.0
712995	answer	48893528	49073626.0
1866775	answer	48893528	58602751.0
5098368	answer	37674306	37675359.0
5307226	answer	37674306	40552057.0
1090562	answer	37674306	44102413.0
207661	answer	37674306	48393040.0
1574779	answer	37674306	49842071.0
2097240	answer	57999225	58002329.0
1220827	answer	47262955	47265298.0
9179860	answer	47262955	49600073.0
1782792	answer	58591562	58592165.0
3994824	answer	45104970	45105886.0
1190882	answer	58576446	58576453.0
7331631	answer	58576446	58576713.0
5136550	answer	58576446	58581961.0
1714410	answer	51605893	51606286.0
11220884	answer	58570923	58571080.0
5974433	answer	43178668	43186440.0
1490721	answer	38972380	39922584.0
10354279	answer	53597406	54590733.0
5352399	answer	58515759	58517782.0
423926	answer	58515759	58521282.0
349130	answer	46840037	46849171.0
8563649	answer	46840037	46850174.0
8767500	answer	46840037	46857914.0
10921263	answer	54983295	54983612.0
4296850	answer	54983295	54985652.0
8766071	answer	47943081	47960518.0
712995	answer	49079115	49089027.0
2846923	answer	58488172	58488780.0
5825953	answer	50814880	50814942.0
3551700	answer	50814880	50858709.0
5974433	answer	41061457	41066859.0
8068733	answer	41061457	53101097.0
6786718	answer	41061457	54092401.0
3353760	answer	47707793	47767686.0
2628369	answer	47707793	47768908.0
2628369	answer	48259511	48260431.0
5974433	answer	36556868	36557055.0
5974433	answer	48431282	48432269.0
7443104	answer	48431282	48437314.0
5974433	answer	44021214	44025568.0
5974433	answer	42875770	42878478.0
588855	answer	54602399	54602581.0
10948657	answer	54602399	58406573.0
12118774	answer	58400725	58401501.0
5545458	answer	58400725	58401737.0
3994824	answer	58389268	58389380.0
2097240	answer	46269642	46269704.0
7212365	answer	58368601	58368773.0
4685471	answer	55282224	55282327.0
4685471	answer	54497422	54497659.0
4685471	answer	47884862	47885932.0
4685471	answer	48342068	48342868.0
4685471	answer	46572674	46574294.0
4685471	answer	46705600	46709583.0
5974433	answer	48720388	48742836.0
5974433	answer	49124814	49126505.0
5974433	answer	58343266	58343463.0
5974433	answer	49263487	49272987.0
5085211	answer	58299659	58307163.0
5328198	answer	58297197	58297341.0
7212365	answer	58297197	58297399.0
7212365	answer	58291184	58291756.0
10133797	answer	58291184	58292028.0
2956066	answer	42711144	47667283.0
5597718	answer	58254885	58258118.0
11207938	answer	58254885	58271055.0
5236005	answer	44716150	44716437.0
7117003	answer	44716150	44721883.0
10133797	answer	58237726	58248902.0
1524289	answer	45185462	45185645.0
4640905	answer	45185462	45191972.0
10133797	answer	58224816	58224946.0
2217210	answer	41711190	41712013.0
2097240	answer	41711190	43860397.0
470184	answer	41711190	46359250.0
4170095	answer	41711190	56387938.0
1381755	answer	38020889	38162847.0
834565	answer	58134005	58159647.0
3098092	answer	49836816	49837908.0
2097240	answer	58123276	58124717.0
834565	answer	54830869	58096430.0
8438176	answer	47072859	47074545.0
10886420	answer	58050105	58050805.0
8842694	answer	58027839	58028414.0
5136550	answer	58027839	58029620.0
1782792	answer	58012094	58012524.0
1917160	answer	58001456	58001684.0
5324310	answer	50941379	50943054.0
2099607	answer	52810702	52814849.0
1849975	answer	57969421	57970366.0
5652313	answer	57969421	57970922.0
7331631	answer	57943425	57943566.0
4685471	answer	57943425	57943674.0
11952444	answer	57950679	57950818.0
5974433	answer	36952763	36953175.0
5310324	answer	36952763	36956440.0
9793316	answer	36952763	50383658.0
11368194	answer	57881350	57888317.0
7801852	answer	57881350	57894061.0
5884955	answer	57618507	57623218.0
1870832	answer	57618507	57876684.0
4619958	answer	57195278	57237125.0
2956066	answer	47986662	47987212.0
8217456	answer	47986662	47987501.0
8112138	answer	57836679	57836815.0
5884955	answer	57836679	57841674.0
8563649	answer	51656000	51657016.0
11530462	answer	57396482	57772939.0
7003420	answer	57756173	57759365.0
5668710	answer	51995977	51996037.0
7121726	answer	51995977	52792646.0
1519264	answer	51995977	54777347.0
7943474	answer	56299034	56299140.0
3987085	answer	56299034	56451791.0
2060205	answer	48432300	55870600.0
423926	answer	57569460	57570216.0
3574081	answer	35810574	35811160.0
3987085	answer	57571337	57571405.0
2097240	answer	51901386	51901458.0
5974433	answer	41987690	42000594.0
9571777	answer	57542946	57543111.0
7984359	answer	57542946	57546258.0
1830648	answer	57538810	57540432.0
2650622	answer	57534072	57534659.0
58866	answer	47538391	47549590.0
4320693	answer	49702179	49702423.0
768600	answer	49702179	49742726.0
6438779	answer	49702179	50127503.0
349130	answer	57524095	57524220.0
3742686	answer	57513715	57513773.0
3994824	answer	57513715	57523988.0
3742686	answer	57457817	57458361.0
5884955	answer	57457817	57514127.0
9025861	answer	57507584	57508617.0
3114765	answer	57449301	57474798.0
1714410	answer	52138920	52140714.0
8210067	answer	47488598	47488703.0
5027315	answer	57457437	57457758.0
10886420	answer	57453511	57453820.0
3161575	answer	57451767	57451946.0
901925	answer	39688133	39689554.0
851699	answer	39688133	40133207.0
851699	answer	39688133	57432295.0
7649152	answer	52908944	52957781.0
3103059	answer	52908944	55781873.0
7483494	answer	53879727	53881868.0
2790047	answer	57421842	57423178.0
5027315	answer	57421842	57423300.0
11309950	answer	57415851	57416289.0
604734	answer	49433936	49433937.0
5196692	answer	49433936	56037200.0
5884955	answer	49433936	56773737.0
3867406	answer	49433936	57116138.0
4685471	answer	57407973	57410492.0
1714410	answer	57404655	57405896.0
4785185	answer	41344168	41350404.0
628538	answer	41344168	41452702.0
1714410	answer	41344168	41481539.0
5140223	answer	57346868	57348493.0
10288309	answer	57161576	57163049.0
1714410	answer	57161576	57252898.0
349130	answer	57342017	57342942.0
8563649	answer	47710566	47711438.0
4393970	answer	57309958	57321998.0
7789281	answer	57309958	57326729.0
1958391	answer	51889378	51894901.0
8068733	answer	47902295	53117864.0
4909087	answer	50781562	50781604.0
5353461	answer	50781562	57246229.0
2099607	answer	57242141	57242433.0
5284296	answer	45498342	45501483.0
5284296	answer	45498342	46062701.0
2684272	answer	45498342	47117630.0
2760995	answer	54706146	54768936.0
5825953	answer	57200621	57202317.0
2097240	answer	46327294	46328577.0
5974433	answer	41881220	41881502.0
5810950	answer	57170918	57171601.0
349130	answer	57170918	57172067.0
5215538	answer	41823068	41824511.0
130288	answer	57125306	57150751.0
1009508	answer	56927982	56928610.0
8563649	answer	56927982	56930174.0
1714410	answer	52241680	52242545.0
5810950	answer	57116847	57118019.0
4023951	answer	43845397	43882142.0
10921263	answer	54638544	54644740.0
2593810	answer	57058178	57059033.0
6901690	answer	55051978	55052197.0
6322860	answer	55051978	55067930.0
8563649	answer	47299624	47303461.0
5150942	answer	53788434	53802445.0
11669446	answer	57036970	57037084.0
2956066	answer	50882282	50882752.0
8143158	answer	50882282	50883668.0
5298937	answer	56987142	56988959.0
5352399	answer	55765234	55765719.0
3990607	answer	55765234	57013056.0
2628369	answer	50125844	53231071.0
11669446	answer	57006351	57006549.0
8926905	answer	56994291	56994618.0
5298937	answer	56977277	56977623.0
5668710	answer	56977277	56977650.0
2097240	answer	46333603	46334977.0
6439899	answer	46333603	46340207.0
5668710	answer	56961856	56961915.0
7389608	answer	56946995	56951683.0
8266386	answer	56944592	56944675.0
7362261	answer	56944592	56944825.0
5597718	answer	56944592	56945077.0
6210807	answer	53476305	53476678.0
5884955	answer	53476305	56943518.0
7454706	answer	56801148	56911404.0
11162165	answer	56604151	56604981.0
4789373	answer	56730888	56732740.0
2097240	answer	56814449	56814589.0
9364931	answer	56814449	56819796.0
4228275	answer	56803220	56803611.0
11651301	answer	56774954	56778700.0
3846213	answer	48457124	48457379.0
5536887	answer	44627977	44633096.0
5810950	answer	56753075	56753158.0
11202128	answer	56327207	56371505.0
5884955	answer	56327207	56750398.0
6106129	answer	51801648	51802206.0
3041068	answer	42703500	43819235.0
2701950	answer	42703500	49078976.0
5884955	answer	42703500	55734349.0
2956066	answer	50718045	50720072.0
4758972	answer	50718045	50722403.0
624547	answer	50544730	50544887.0
604734	answer	50544730	51768651.0
207661	answer	50544730	52284619.0
5884955	answer	50544730	56672709.0
5884955	answer	50544730	56673095.0
8841057	answer	54389727	54391212.0
1699075	answer	56589726	56590906.0
9393102	answer	50405987	50410954.0
349130	answer	56577529	56582615.0
349130	answer	56573515	56574714.0
10371987	answer	56573515	56574742.0
349130	answer	56569755	56571104.0
3104974	answer	56565281	56565674.0
4170095	answer	51360827	56562126.0
4637585	answer	56532866	56540982.0
4637585	answer	56532866	56548071.0
1735003	answer	44560549	44563055.0
2379009	answer	44560549	53271533.0
9794742	answer	56299770	56302896.0
3250829	answer	56299770	56539549.0
3250829	answer	56519029	56519198.0
349130	answer	56519029	56524030.0
3250829	answer	56517963	56518691.0
826970	answer	43906048	43906235.0
1714410	answer	53512281	53513331.0
7606121	answer	52172956	52179406.0
9794742	answer	56447330	56448686.0
9794742	answer	56438374	56439440.0
8625500	answer	56438374	56439517.0
3250829	answer	56439066	56439272.0
2097240	answer	50054419	50067123.0
423926	answer	56302243	56302370.0
8625500	answer	56302243	56358021.0
1714410	answer	56354461	56355736.0
2099607	answer	56363925	56365685.0
8625500	answer	56337100	56338066.0
9794742	answer	56321238	56321668.0
5094841	answer	56276064	56276569.0
222216	answer	56276064	56289368.0
5381185	answer	56276064	56320655.0
5140223	answer	38933793	38935343.0
349130	answer	56268409	56268909.0
7943474	answer	55235230	55235994.0
3101671	answer	53492199	53493615.0
712995	answer	48098951	48099304.0
6117017	answer	56101737	56101956.0
8625500	answer	56101737	56199916.0
867889	answer	56195865	56196298.0
9393102	answer	56195865	56197481.0
7378795	answer	56177767	56178315.0
1738532	answer	45723596	46492032.0
5495381	answer	56164632	56166248.0
7126023	answer	56111871	56112655.0
1147398	answer	46768519	56090776.0
5352399	answer	56069685	56071862.0
3250829	answer	56095153	56095298.0
6347629	answer	56079012	56079672.0
4523949	answer	45446983	45449892.0
7923337	answer	45446983	45461669.0
1090562	answer	36498127	43959981.0
2956066	answer	36498127	47725302.0
1714410	answer	56003198	56003572.0
6778091	answer	46104525	46109909.0
5154274	answer	55950608	55950891.0
2956066	answer	55944874	55947159.0
4882698	answer	55776436	55776607.0
7126023	answer	55776436	55846181.0
3016483	answer	55776436	55867808.0
10342203	answer	55776436	55933224.0
3179768	answer	43866413	45472737.0
10953776	answer	54476162	54476338.0
562769	answer	54476162	54476440.0
2461937	answer	54476162	55927272.0
8332501	answer	55923791	55924006.0
11352300	answer	55923791	55924485.0
1374228	answer	40601975	40622973.0
9477338	answer	55889923	55889986.0
3908170	answer	47274299	47275351.0
2097240	answer	47274299	47286400.0
5352399	answer	54203451	54206179.0
2956066	answer	54203451	54206203.0
7389608	answer	55886074	55886213.0
8930395	answer	51312012	52753636.0
4320693	answer	50058439	50068955.0
5154274	answer	55629790	55629946.0
7126023	answer	55840486	55843012.0
5154274	answer	55834790	55834882.0
2956066	answer	55834790	55836426.0
7328782	answer	55802181	55802971.0
7362261	answer	55779286	55779776.0
5330223	answer	49345786	49346418.0
4121305	answer	52345699	52444938.0
4663377	answer	52345699	55760214.0
5154274	answer	55734820	55735643.0
2099607	answer	52172859	52173844.0
213615	answer	47151562	47157288.0
7387369	answer	45113245	45118712.0
7806129	answer	45113245	47504599.0
3214872	answer	46150757	46151191.0
562769	answer	46150757	46165352.0
4663377	answer	55593506	55683082.0
11264858	answer	55593506	55692519.0
5652313	answer	55683729	55685498.0
4297035	answer	55571664	55573745.0
7126023	answer	55571664	55574263.0
826983	answer	46572100	46581859.0
7117003	answer	46572100	46583632.0
826970	answer	51202181	51202401.0
5131287	answer	55677342	55677974.0
7896849	answer	52090857	52091200.0
7483494	answer	52090857	52092239.0
6729010	answer	49792820	49823483.0
11352300	answer	55667521	55668257.0
11192099	answer	55658464	55659614.0
423926	answer	55534572	55548066.0
4297035	answer	55577711	55577921.0
2956066	answer	50753477	50753830.0
5154274	answer	55561540	55561583.0
147019	answer	39815518	39851572.0
8625500	answer	39815518	50256442.0
5713713	answer	44503603	45215096.0
7137636	answer	49969006	50005651.0
2956066	answer	55529236	55532401.0
7483494	answer	55529236	55532775.0
6152687	answer	43526362	43708728.0
5036521	answer	49794023	49817506.0
349130	answer	55463117	55463313.0
6347629	answer	41255268	41256212.0
7483494	answer	55368861	55383607.0
7932273	answer	55375849	55376518.0
3574081	answer	46696859	46699540.0
124091	answer	44947104	44958425.0
5709722	answer	37107223	37143333.0
4137497	answer	37107223	53612016.0
10014769	answer	51469446	51474879.0
558254	answer	55266853	55285984.0
5974433	answer	42596057	42596310.0
3901871	answer	42596057	50961591.0
8328970	answer	46717742	46718085.0
5974433	answer	46717742	46745737.0
8767500	answer	46717742	46857866.0
8942966	answer	46717742	55243039.0
604734	answer	55179282	55181698.0
4151395	answer	55179282	55188995.0
5597718	answer	55179282	55193950.0
5353461	answer	55179282	55220484.0
423926	answer	55205487	55206518.0
7137636	answer	42611316	42613508.0
1179925	answer	42611316	49403298.0
10953776	answer	55157832	55158267.0
10455493	answer	55157832	55158275.0
5154274	answer	55157832	55161358.0
349130	answer	49834380	49834968.0
5154274	answer	55157855	55162325.0
1179925	answer	55159789	55160098.0
4186749	answer	47955437	47961178.0
7137636	answer	42815131	42820423.0
604734	answer	55075715	55077457.0
5597718	answer	55108063	55108627.0
5154274	answer	55108063	55109361.0
10651567	answer	54967216	55096618.0
4892874	answer	51373919	51383465.0
6901690	answer	55065924	55068462.0
5298937	answer	55052547	55052754.0
5597718	answer	55052547	55060291.0
9758922	answer	51526952	51527182.0
4280242	answer	55047065	55047370.0
8661871	answer	46875546	46880437.0
2084944	answer	54069363	54109533.0
3293881	answer	54969120	54969428.0
5786339	answer	54870295	54871541.0
4345719	answer	54870295	54980897.0
8841057	answer	54105174	54116095.0
8346078	answer	54868152	54869738.0
3038791	answer	54849722	54849864.0
1714410	answer	34295136	34308240.0
9665421	answer	54773106	54828140.0
604734	answer	54808117	54808302.0
7699696	answer	54808117	54808332.0
604734	answer	54806742	54808220.0
1951176	answer	41123879	41124526.0
1091722	answer	41123879	54155613.0
6438779	answer	41123879	54755281.0
8563649	answer	47302085	47302378.0
5974433	answer	47302085	47306502.0
880783	answer	47302085	54802051.0
7904315	answer	54765818	54765949.0
6210807	answer	54746829	54747245.0
1531463	answer	49313650	49326310.0
1714410	answer	54738045	54741467.0
826983	answer	54697642	54697732.0
6276241	answer	54697642	54697744.0
8143158	answer	44873204	44876333.0
349130	answer	43488194	43490903.0
9619186	answer	43488194	54148456.0
10651567	answer	54660069	54663847.0
8942966	answer	54660069	54664458.0
5825953	answer	50797135	50797589.0
956730	answer	38157972	38176770.0
2097240	answer	54629689	54629836.0
2641587	answer	54610665	54616137.0
9280994	answer	49501538	49502288.0
7770781	answer	49501538	49520773.0
10263280	answer	53216162	53247641.0
7896849	answer	54583747	54587102.0
8208006	answer	54576155	54576259.0
10325051	answer	54565092	54570386.0
4713386	answer	50213274	50214799.0
7141506	answer	54549539	54550849.0
10921263	answer	54526837	54530725.0
2891324	answer	54497130	54497253.0
10989396	answer	54480821	54480926.0
10921263	answer	54478702	54479335.0
2641587	answer	54476186	54477107.0
4280242	answer	54458911	54460449.0
5495381	answer	54414885	54420963.0
9494790	answer	52551296	52584872.0
5352399	answer	40957421	40965465.0
4785185	answer	54407441	54407706.0
121687	answer	40225932	40226004.0
6838049	answer	40225932	40226015.0
5495381	answer	54377389	54387405.0
5974433	answer	47305618	47309453.0
1803124	answer	54374956	54382598.0
6347629	answer	54366265	54367333.0
992489	answer	54346498	54352614.0
7474000	answer	43633883	43639247.0
2097240	answer	43633883	43644662.0
1650630	answer	54339299	54342250.0
10921263	answer	54339299	54342284.0
1519264	answer	53548976	54340534.0
2097240	answer	43743593	43743706.0
3747801	answer	43743593	43746141.0
3831845	answer	43743593	54338259.0
9758922	answer	54330586	54330704.0
1548326	answer	48054531	50382190.0
9014655	answer	50128278	50128576.0
6940428	answer	50128278	50130315.0
2701950	answer	48482787	54260202.0
2956066	answer	54246548	54246972.0
3114434	answer	43328632	43344607.0
5250620	answer	43328632	43451081.0
7806129	answer	43328632	47561301.0
2956066	answer	43328632	47667447.0
2701950	answer	43328632	54242870.0
2956066	answer	49299609	49309258.0
2099607	answer	51963377	51963732.0
349130	answer	54213855	54214196.0
4728650	answer	48274929	48278089.0
9984948	answer	54191700	54193291.0
5496463	answer	44601367	44601622.0
825707	answer	44601367	45872984.0
3103059	answer	44601367	50260077.0
1462770	answer	54161221	54162682.0
9277245	answer	54155481	54162664.0
5763590	answer	54151981	54152233.0
1782792	answer	54093950	54094836.0
1714410	answer	54085357	54086058.0
4280242	answer	54057112	54057391.0
3767239	answer	54057112	54057932.0
5516760	answer	48547660	48579175.0
5353461	answer	48547660	53496816.0
2099607	answer	52812815	52814620.0
4685471	answer	54041867	54042749.0
4139024	answer	48529625	48531451.0
207661	answer	48529625	53998860.0
7137636	answer	42532386	42539325.0
10049949	answer	42532386	51411847.0
2042297	answer	53740577	53742277.0
2099607	answer	54022742	54023447.0
2097240	answer	47416861	47417083.0
1462770	answer	53993348	53993940.0
1097517	answer	53981322	53981422.0
2237916	answer	53981322	53981424.0
3236925	answer	53980031	53980730.0
2099607	answer	53979127	53979203.0
604734	answer	51782021	51782022.0
9280994	answer	53970034	53970075.0
2097240	answer	53970034	53971158.0
