user_id	post_type	question_id	answer_id
5834394	answer	56069411	56070734
8625500	answer	56069411	56071161
9933193	question	56069411	
11435272	answer	56030015	56069006
3064006	question	56030015	
4785185	answer	55731245	55732051
3844480	answer	55731245	56050112
3844480	question	55731245	
9221934	answer	56059177	56060890
10437199	question	56059177	
10568688	answer	51010350	56060456
2992899	answer	51010350	56060857
9985115	question	51010350	
8625500	answer	56058842	56059583
11363190	question	56058842	
1356000	answer	56052751	56054360
9281849	question	56052751	
6095728	question	56051957	
4359986	question	56047866	
11171172	answer	56047785	56047915
9564982	question	56047785	
6240872	answer	45236071	56032637
7812289	question	45236071	
11471479	question	56045955	
9868952	answer	56035758	56042711
9868952	question	56035758	
8346078	answer	52082538	54922201
8382707	question	52082538	
10374105	question	56042198	
8782268	answer	53667213	53700224
8248971	answer	53667213	53716119
10979811	answer	53667213	56039799
4102479	question	53667213	
7058664	question	56038289	
11418468	question	56032817	
7639069	answer	53258236	53267546
7445374	answer	53258236	53293055
Roopa Mahendra	answer	53258236	53316247
6741838	answer	53258236	56029138
3966036	question	53258236	
9687381	question	56029087	
2713263	question	56021833	
5545458	question	51288802	
7126023	answer	56022815	56023948
11426820	question	56022815	
8315741	question	56022173	
7773463	question	56021168	
11449486	question	56008022	
118173	answer	36498127	36501922
1079110	answer	36498127	43486487
1090562	answer	36498127	43959981
2956066	answer	36498127	47725302
5611409	answer	36498127	49207469
243158	answer	36498127	51138713
2527680	question	36498127	
1509248	answer	56010988	56011039
6290015	question	56010988	
4086968	answer	48843521	48893698
942767	question	48843521	
1714410	answer	56003198	56003572
4858640	question	56003198	
2103431	answer	53212672	53214077
1731823	answer	53212672	55126505
6652751	answer	53212672	55624161
4376839	answer	53212672	56000582
7576115	question	53212672	
6778091	answer	46104525	46109909
3212998	question	46104525	
7932222	question	55991701	
5478751	answer	48073274	48074033
8262653	question	48073274	
8499007	question	55993375	
1509248	answer	55986767	55986836
9051428	question	55986767	
1454135	answer	48830257	49248151
6140436	answer	48830257	55986228
8244229	question	48830257	
8312994	question	55980836	
11009630	answer	55974717	55975161
453463	answer	55974717	55980100
4765847	question	55974717	
11352300	answer	55923212	55923962
10583074	question	55923212	
5778441	question	55969305	
11439236	answer	55957235	55958398
6117017	answer	55957235	55968811
11442905	question	55957235	
10952270	answer	55956273	55960734
6716078	question	55956273	
5763590	answer	55957439	55957818
11439236	answer	55957439	55958022
11442631	question	55957439	
11442719	question	55957141	
9381181	answer	55934865	55955510
3322273	question	55934865	
5154274	answer	55950608	55950891
11210476	question	55950608	
11439982	question	55946106	
2956066	answer	55944874	55947159
4947590	question	55944874	
2123555	answer	55944771	55945493
7195376	question	55944771	
10846746	question	55944723	
1876158	question	55944416	
6850241	question	55937166	
5597718	answer	55939430	55940366
10710212	question	55939430	
3607203	answer	54749665	55933941
11014103	question	54749665	
4882698	answer	55776436	55776607
9524424	answer	55776436	55777977
11394637	answer	55776436	55794424
5083114	answer	55776436	55838335
7126023	answer	55776436	55846181
3016483	answer	55776436	55867808
5648046	answer	55776436	55919135
10342203	answer	55776436	55933224
10721563	question	55776436	
10251525	question	55927850	
3179768	answer	43866413	45472737
5952509	answer	43866413	48499015
9244775	answer	43866413	50754456
5996315	answer	43866413	51305255
11434282	answer	43866413	55927312
3179768	question	43866413	
10953776	answer	54476162	54476338
562769	answer	54476162	54476440
1060350	answer	54476162	54485647
2461937	answer	54476162	55927272
10479094	question	54476162	
4720169	question	55926163	
8332501	answer	55923791	55924006
11352300	answer	55923791	55924485
11352300	question	55923791	
8332501	answer	55924162	55924262
8027995	question	55924162	
1374228	answer	40601975	40622973
2646792	answer	40601975	43422479
1623454	answer	40601975	49779993
11432394	answer	40601975	55920436
1374228	question	40601975	
2424071	question	55919049	
5771979	question	55916559	
2760995	answer	55916235	55916319
7226636	question	55916235	
11007527	question	55915423	
9044878	question	55910336	
11418468	question	55877168	
7143792	question	55906957	
9725990	answer	55903867	55904602
9058092	question	55903867	
9725990	answer	55903382	55903566
11367953	question	55903382	
10342203	answer	55794234	55900716
1777805	question	55794234	
10342203	answer	55899072	55900175
4003031	question	55899072	
11240324	question	55899856	
5069957	answer	55897830	55898870
10551250	question	55897830	
1155021	question	55898259	
5154274	answer	55892270	55892640
11423591	question	55892270	
9477338	answer	55889923	55889986
682661	question	55889923	
2886527	answer	48238227	48239159
2886527	question	48238227	
3908170	answer	47274299	47275351
2097240	answer	47274299	47286400
3338823	question	47274299	
5352399	answer	54203451	54206179
2956066	answer	54203451	54206203
1531979	answer	54203451	55890875
2580505	question	54203451	
7201397	answer	55883389	55883431
11325665	answer	55883389	55890693
11325665	question	55883389	
4010180	answer	55561207	55562205
5989288	question	55561207	
9477338	answer	55887286	55890132
9677969	question	55887286	
9790616	question	55887957	
11421885	question	55887467	
9212092	question	55886663	
7389608	answer	55886074	55886213
682661	question	55886074	
5154274	answer	55882176	55882463
817824	question	55882176	
2956066	answer	52716910	52717020
10396769	question	52716910	
11418983	question	55878750	
5834394	question	55878376	
11417862	question	55875331	
10226761	answer	55801538	55818533
4637596	question	55801538	
10923878	question	55836672	
5094841	answer	55867274	55869832
9580281	question	55867274	
7126023	answer	55850797	55851564
5662006	answer	55850797	55853685
9364931	question	55850797	
7097044	answer	55158796	55863131
9281849	question	55158796	
8930395	answer	51312012	52753636
504317	answer	51312012	55860082
7802149	question	51312012	
11410921	question	55857548	
9812318	answer	51944836	52573746
1408527	answer	51944836	55855273
9456238	question	51944836	
11383199	question	55849084	
4320693	answer	50058439	50068955
3751644	question	50058439	
8149971	question	51405110	
5154274	answer	55629790	55629946
10304086	question	55629790	
9049053	answer	55844212	55844791
11409134	question	55844212	
1932557	answer	55811122	55811304
10917302	question	55811122	
7126023	answer	55840486	55843012
1777805	question	55840486	
11402456	question	55820832	
5154274	answer	55834790	55834882
2956066	answer	55834790	55836426
1654930	question	55834790	
10917302	question	55835721	
6284677	question	55835544	
10245559	question	55833671	
7389608	answer	55826937	55830735
5904928	question	55826937	
9772204	answer	55831526	55833668
4076354	question	55831526	
1967571	answer	55533413	55543516
11277304	answer	55533413	55827001
11277304	question	55533413	
3907060	question	55825661	
8342910	question	55816324	
5171213	question	55803006	
349130	answer	55814515	55815727
11364479	question	55814515	
2042297	answer	55810077	55812453
5771979	question	55810077	
11333114	question	55807745	
4718350	answer	55796455	55798533
5397301	question	55796455	
5786339	answer	55403410	55404450
4844184	question	55403410	
7126023	answer	55736880	55805647
1777805	question	55736880	
7328782	answer	55802181	55802971
205147	question	55802181	
10758169	answer	55763649	55764006
11242081	question	55763649	
5154274	answer	55794687	55794895
10870968	question	55794687	
9982546	question	55781348	
11192099	answer	55788627	55792372
1703586	question	55788627	
3815029	question	55788788	
7362261	answer	55779286	55779776
7362261	question	55779286	
7673365	question	55787279	
11333114	question	55689553	
3177972	answer	55757380	55758933
10551250	question	55757380	
7420537	question	55779993	
5405890	answer	55777077	55777277
11177262	question	55777077	
10555987	question	55776846	
5330223	answer	49345786	49346418
9369590	question	49345786	
5904928	question	55769896	
11384752	answer	55766933	55767102
9609901	question	55766933	
2298070	answer	36785083	36785608
1935883	answer	36785083	55766926
6055195	question	36785083	
10454790	answer	52205479	52775545
10325837	question	52205479	
7086292	question	55762922	
10597829	question	55762318	
4121305	answer	52345699	52444938
4663377	answer	52345699	55760214
10360015	question	52345699	
2956066	answer	55757255	55758540
5352399	answer	55757255	55759843
5825992	question	55757255	
5771979	question	55756762	
6252232	question	55750873	
11378020	question	55742849	
11378196	question	55744200	
5154274	answer	55734820	55735643
3236215	question	55734820	
5652313	answer	55740358	55742296
7687530	question	55740358	
8563649	answer	55731589	55741594
11374696	question	55731589	
2099607	answer	52172859	52173844
8100895	question	52172859	
11376311	question	55737548	
9483495	answer	55680101	55680232
11255365	question	55680101	
953273	answer	50876996	52680385
4769945	question	50876996	
5407129	answer	47430467	47447765
5407129	question	47430467	
5852258	answer	55712567	55728018
5852258	question	55712567	
7467476	question	55726895	
11364479	question	55726888	
11370949	question	55723601	
9571777	answer	55694852	55722826
7512010	question	55694852	
213615	answer	47151562	47157288
8523015	question	47151562	
9571777	answer	55584823	55721637
11332275	question	55584823	
226509	answer	51585339	51585578
7864700	question	51585339	
9342893	question	55718001	
1777805	question	55717178	
7387369	answer	45113245	45118712
3873245	answer	45113245	47458461
7806129	answer	45113245	47504599
3614578	answer	45113245	55539591
2579263	answer	45113245	55715033
1601580	question	45113245	
5352399	answer	55667005	55706320
6417085	answer	55667005	55711806
6417085	question	55667005	
9047837	answer	55705797	55706482
4579533	question	55705797	
3516936	question	55711350	
10805491	question	55709860	
7983984	question	54037166	
11367099	question	55703431	
8732377	answer	55702657	55703111
10834477	question	55702657	
2956066	answer	55698941	55700468
5352399	answer	55698941	55701921
1436508	question	55698941	
8445738	question	55701916	
4553309	answer	53998282	54002191
4931135	question	53998282	
10227526	answer	53911702	53912098
5115602	answer	53911702	54120589
10854571	answer	53911702	55686006
10227526	question	53911702	
5705476	answer	51638785	51714846
11030435	answer	51638785	55699116
10167078	question	51638785	
10886420	answer	55697640	55698176
7978903	answer	55697640	55698644
887651	question	55697640	
3214872	answer	46150757	46151191
562769	answer	46150757	46165352
4984066	question	46150757	
9952406	answer	55695575	55695670
7904219	question	55695575	
10112922	question	54358280	
4060054	question	55693364	
11263560	answer	55593506	55596778
4663377	answer	55593506	55683082
11264858	answer	55593506	55692519
11264858	question	55593506	
7174177	answer	55689510	55689959
7512010	question	55689510	
5652313	answer	55683729	55685498
7896849	question	55683729	
4297035	answer	55571664	55573745
7126023	answer	55571664	55574263
6728973	question	55571664	
10959195	question	55687016	
826983	answer	46572100	46581859
7117003	answer	46572100	46583632
5427239	question	46572100	
11356127	question	55666777	
11114048	question	55682135	
3986395	answer	51202181	51202289
826970	answer	51202181	51202401
7103833	answer	51202181	55680849
10040141	question	51202181	
2832960	answer	55663783	55679085
2832960	question	55663783	
7448090	question	55636740	
5131287	answer	55677342	55677974
1777805	question	55677342	
996366	question	55671954	
10302256	answer	55671735	55675805
10705021	question	55671735	
10004688	question	55673840	
7896849	answer	52090857	52091200
7483494	answer	52090857	52092239
10293495	question	52090857	
9975047	question	55672542	
6729010	answer	49792820	49823483
6705122	question	49792820	
10270727	question	55669957	
11352300	answer	55667521	55668257
11352300	question	55667521	
11356455	question	55667874	
11354366	question	55665273	
7123013	answer	55667098	55667288
8176285	question	55667098	
5786339	answer	55665304	55665560
423926	answer	55665304	55666019
7389608	answer	55665304	55666471
7648112	question	55665304	
5232335	answer	55665406	55665569
11282037	question	55665406	
7181785	question	55664948	
11192099	answer	55658464	55659614
456654	question	55658464	
2099607	answer	55660172	55660777
5438313	question	55660172	
220700	answer	55651920	55658554
8767101	question	55651920	
5786339	answer	55655102	55656912
11352300	question	55655102	
6603342	answer	55484834	55656397
11302411	question	55484834	
5179463	answer	55142316	55656361
10615705	question	55142316	
5652313	answer	55608075	55608605
9217178	answer	55608075	55612083
11338532	question	55608075	
5652313	answer	55632120	55633560
7035306	answer	55632120	55654954
7035306	question	55632120	
11352028	question	55653485	
4462831	answer	55647019	55647718
5652313	answer	55647019	55647948
11350217	question	55647019	
423926	answer	55534572	55548066
7560008	question	55534572	
7188538	question	55647233	
7126023	answer	55632228	55634383
10721563	question	55632228	
10841685	answer	55642531	55642596
11348817	question	55642531	
11240083	answer	55632152	55641439
10597829	question	55632152	
11131827	question	55640948	
1775664	answer	52513973	52608138
10447170	answer	52513973	52613471
10295473	answer	52513973	52661678
10290351	question	52513973	
10325051	answer	54566249	54573011
6054545	answer	54566249	55614472
11004052	question	54566249	
9429104	answer	55613969	55614077
3114765	answer	55613969	55614088
7007230	question	55613969	
3117817	answer	55610193	55610597
4684130	question	55610193	
7241796	question	55602703	
6901690	answer	55596342	55599479
11331604	question	55596342	
7053813	question	55603039	
5786339	answer	55596025	55597551
7053813	question	55596025	
9006027	answer	48617771	48654725
4078182	answer	48617771	48842267
9006027	question	48617771	
5786339	answer	55596461	55596604
11278414	question	55596461	
7348567	question	55580454	
2163392	question	44172361	
8185479	answer	55218234	55218732
6538087	answer	55218234	55592906
11219751	question	55218234	
1092945	answer	55579250	55580392
11250466	answer	55579250	55585748
11330612	question	55579250	
9437801	question	55577008	
11331621	question	55583014	
user10696835	answer	55579366	55581851
user10696835	question	55579366	
11292071	question	55573391	
11063046	answer	55575277	55578897
3457384	question	55575277	
4297035	answer	55577711	55577921
7156572	question	55577711	
8625500	answer	55576608	55576857
10685202	question	55576608	
6347629	answer	54091864	54102977
5321842	question	54091864	
2956066	answer	50753477	50753830
249226	answer	50753477	52301979
7579393	answer	50753477	54247498
6002424	question	50753477	
10263280	answer	55373454	55574450
11264858	question	55373454	
5154274	answer	55561540	55561583
9301213	question	55561540	
5652313	answer	55568573	55572669
9156678	question	55568573	
5154274	answer	55565703	55570462
11255365	question	55565703	
2558016	question	55566152	
10105175	answer	55466296	55566069
10105175	question	55466296	
3519912	answer	55517871	55564393
3519912	question	55517871	
147019	answer	39815518	39851572
7681536	answer	39815518	43600420
1662255	answer	39815518	46690865
9110143	answer	39815518	48299185
8625500	answer	39815518	50256442
2306956	answer	39815518	50740095
4516640	question	39815518	
2099607	answer	55560266	55560534
11082319	question	55560266	
3759231	answer	55547586	55560537
3759231	question	55547586	
5713713	answer	44503603	45215096
9998023	answer	44503603	52094309
5392548	answer	44503603	54901970
5713713	question	44503603	
7845406	question	55536521	
1513754	answer	55528859	55549063
10395231	question	55528859	
11312666	question	55547126	
10897970	question	55545373	
7137636	answer	49969006	50005651
8201676	question	49969006	
5771979	question	55540477	
2956066	answer	55529236	55532401
7483494	answer	55529236	55532775
3449534	question	55529236	
7408462	answer	55536102	55536716
5159896	question	55536102	
11317239	answer	52717630	55536270
8188358	question	52717630	
2398444	answer	55534025	55534488
10661994	question	55534025	
11250466	answer	55533447	55533598
9814914	question	55533447	
2288828	answer	55427042	55531623
11279936	question	55427042	
10014012	question	55528545	
6194143	answer	55528001	55528169
10976709	question	55528001	
7657269	question	55521442	
11309956	question	55512089	
11310518	question	55512460	
10434932	question	55504791	
10395231	question	55510810	
11065347	answer	55508760	55509203
8487038	question	55508760	
6286556	question	55491723	
3967578	answer	55431621	55432055
7035306	question	55431621	
9333818	question	55498857	
6152687	answer	43526362	43708728
8811251	answer	43526362	55497532
6152687	question	43526362	
11304753	question	55492589	
1735003	answer	55485266	55490905
3578468	question	55485266	
11303994	question	55490106	
3967578	answer	55481233	55484037
8157348	question	55481233	
5036521	answer	49794023	49817506
5208522	answer	49794023	55460339
5036521	question	49794023	
5154274	answer	55481467	55481592
10332319	question	55481467	
3994824	answer	55477265	55478365
10868894	question	55477265	
7904315	answer	55472164	55472342
1561188	question	55472164	
5221632	question	55467409	
349130	answer	55463117	55463313
6417245	question	55463117	
5000431	answer	55461192	55461267
9014519	question	55461192	
8185479	answer	55455535	55455704
8427065	question	55455535	
10356232	question	55447066	
user10867289	answer	55414046	55444257
user10867289	question	55414046	
11095076	question	55417509	
3967578	answer	55312701	55313200
11082319	answer	55312701	55313917
11082319	question	55312701	
10804706	question	55438285	
11214661	question	55434920	
10982592	answer	55411921	55413219
4313064	answer	55411921	55432833
5686015	question	55411921	
11258609	answer	55429304	55429416
10227526	question	55429304	
11245473	answer	55309566	55428800
11245473	question	55309566	
8828524	answer	55230183	55284082
622104	answer	55230183	55292091
11086150	question	55230183	
6890301	question	55420976	
10511155	answer	55278915	55423453
11237046	question	55278915	
6114359	answer	54918386	55416875
11065347	answer	54918386	55422891
11065347	question	54918386	
11278313	question	55420834	
6347629	answer	41255268	41256212
3521339	question	41255268	
7181785	question	55404312	
11274176	question	55405682	
11082319	question	55403044	
3261772	answer	49162202	55409890
5550546	question	49162202	
3962471	question	55408480	
10953776	answer	54295934	54453951
10134939	question	54295934	
9646716	question	55405272	
7021501	question	55399622	
10227526	question	55399367	
10485700	question	55393030	
4821136	answer	55031885	55385124
2027555	question	55031885	
7483494	answer	55368861	55383607
11263538	question	55368861	
8493740	question	55384784	
7932273	answer	55375849	55376518
1934851	answer	55375849	55376807
298206	question	55375849	
11265197	question	55374891	
3784518	answer	54849435	55358522
7576115	question	54849435	
3574081	answer	46696859	46699540
6802252	question	46696859	
7941307	question	55371710	
7241796	question	55370164	
4361623	question	55369750	
7241796	question	55368195	
3967578	answer	55366446	55366613
11262810	question	55366446	
2878353	answer	55309457	55312690
11245472	question	55309457	
11223907	answer	55233040	55365357
11223907	question	55233040	
1197499	answer	39582703	39597537
6850749	question	39582703	
8691353	question	55363307	
4406595	question	55358568	
4406595	question	55283194	
7389608	answer	55269907	55357571
11043686	question	55269907	
10698499	question	55354474	
366553	answer	55348505	55353684
8186068	question	55348505	
7378795	answer	55350763	55351157
6059213	question	55350763	
6842531	question	55336393	
11230523	question	55339587	
7933418	question	55346482	
423926	answer	55343375	55343644
3962124	question	55343375	
9794742	answer	55340586	55341696
9794742	answer	55340586	55343335
6691791	question	55340586	
124091	answer	44947104	44958425
1162647	question	44947104	
5771979	question	55338144	
11154976	answer	55320567	55336970
6333532	question	55320567	
5709722	answer	37107223	37143333
1804173	answer	37107223	43328813
3287820	answer	37107223	44146807
5841473	answer	37107223	48076120
3201329	answer	37107223	50084999
4988503	answer	37107223	50209458
ocean	answer	37107223	51513887
4137497	answer	37107223	53612016
10359765	answer	37107223	55280318
4071801	answer	37107223	55336911
4794308	question	37107223	
10903402	answer	53473264	55330488
5190484	question	53473264	
3967578	answer	55315794	55329263
11082319	question	55315794	
5786339	answer	55220572	55321670
10551333	question	55220572	
7565799	question	55319420	
3406189	answer	52000103	55316851
6909478	question	52000103	
1637798	question	55313399	
3337089	question	55314232	
8506781	question	55313949	
8934808	question	55313540	
9691861	answer	49206869	50004596
9880192	answer	49206869	55310910
5010040	question	49206869	
5597718	answer	55293754	55294813
9096553	question	55293754	
11244774	question	55307911	
4844184	question	55299412	
8185479	answer	55299846	55299968
5597718	answer	55299846	55303263
10831480	question	55299846	
423926	answer	55299307	55299960
11242421	question	55299307	
10014769	answer	51469446	51474879
4126114	answer	51469446	55233535
11152011	answer	51469446	55293396
9177422	question	51469446	
558254	answer	55281542	55293358
11233481	question	55281542	
11223907	answer	55285139	55288240
11223907	question	55285139	
2796084	answer	55248913	55254062
7286275	question	55248913	
1967571	answer	55272508	55286629
4962535	question	55272508	
5786339	answer	55286115	55287384
1610428	question	55286115	
8726235	answer	55266853	55267256
558254	answer	55266853	55285984
11233481	question	55266853	
3689872	question	55278069	
5974433	answer	42596057	42596310
3901871	answer	42596057	50961591
6354442	question	42596057	
3120842	question	55276660	
2641587	answer	54388842	54390410
guest	answer	54388842	55255913
10974962	question	54388842	
5597718	answer	55273385	55273879
9096553	question	55273385	
11235530	question	55273636	
5786339	answer	55226264	55227338
1782792	answer	55226264	55227396
9096553	question	55226264	
11234981	question	55272115	
3182044	question	55271151	
5786339	answer	55249386	55259348
10515022	question	55249386	
1967571	answer	53862626	55267520
4962535	question	53862626	
3395255	question	55264156	
5838107	question	55261376	
7378795	answer	55253587	55256209
11229932	question	55253587	
7644562	question	55254644	
6565409	question	55251745	
5786339	answer	55247444	55248325
8296727	question	55247444	
11228057	question	55247409	
10226761	answer	55226550	55246874
11221972	question	55226550	
1179925	question	55246050	
8328970	answer	46717742	46718085
5974433	answer	46717742	46745737
8767500	answer	46717742	46857866
3414626	answer	46717742	49279630
9182901	answer	46717742	50494806
10111155	answer	46717742	53418131
8942966	answer	46717742	55243039
8767500	question	46717742	
10227526	question	55242869	
7345564	answer	50166457	55238120
9733420	question	50166457	
5353461	answer	55235594	55235595
5353461	question	55235594	
4843153	question	55235630	
5597718	answer	55233114	55234605
8046443	question	55233114	
5825953	answer	55232757	55234425
682661	question	55232757	
1735003	answer	55216779	55230178
8089695	question	55216779	
7286275	question	55229147	
2664496	answer	55213607	55213685
9096553	question	55213607	
604734	answer	55179282	55181698
4151395	answer	55179282	55188995
5597718	answer	55179282	55193950
5353461	answer	55179282	55220484
5353461	question	55179282	
1782792	answer	55213771	55219739
8101774	question	55213771	
11106475	question	55218031	
1930968	question	55215979	
11214765	question	55213599	
4286309	question	55213526	
9758922	answer	55212422	55212504
682661	question	55212422	
423926	answer	55205487	55206518
10460782	question	55205487	
11215764	question	55206082	
9541722	question	55203923	
8255399	question	53498952	
2220465	answer	55097990	55197083
11094522	question	55097990	
4113721	answer	52656692	55191078
5157633	question	52656692	
648946	answer	55182326	55185688
8089695	question	55182326	
8253920	question	44906653	
6179199	question	55184251	
7959545	answer	53160230	55183508
10449878	question	53160230	
648946	answer	52938714	55173339
8075683	question	52938714	
648946	answer	55172653	55173773
8089695	question	55172653	
5140223	answer	50308479	50310930
5795888	question	50308479	
9357259	answer	55168944	55171356
5699807	question	55168944	
7137636	answer	42611316	42613508
1179925	answer	42611316	49403298
11204437	answer	42611316	55167925
1575548	question	42611316	
8036123	answer	55165008	55166129
10555987	question	55165008	
6620283	answer	55157832	55158222
10953776	answer	55157832	55158267
10455493	answer	55157832	55158275
5154274	answer	55157832	55161358
9011045	question	55157832	
349130	answer	49834380	49834968
11202889	answer	49834380	55162207
8815081	question	49834380	
2179162	answer	55157855	55158531
5154274	answer	55157855	55162325
4164526	question	55157855	
8036123	answer	55161452	55161750
10555987	question	55161452	
1179925	answer	55159789	55160098
1179925	question	55159789	
5108220	answer	55129148	55129191
9815141	answer	55129148	55151439
9151609	question	55129148	
3675625	answer	55152843	55153051
7715504	question	55152843	
5597718	answer	55145561	55149434
7938316	question	55145561	
1782792	answer	55146700	55147060
1179925	question	55146700	
2832011	answer	55144494	55144720
141789	answer	55144494	55144747
11191800	answer	55144494	55145016
10570737	question	55144494	
3042444	question	55138703	
10477129	question	55096695	
5597718	answer	55133051	55135137
2717128	question	55133051	
7638835	question	55133437	
4186749	answer	47955437	47961178
4186749	question	47955437	
6632199	answer	55127406	55131092
11133457	question	55127406	
7137636	answer	42815131	42820423
7435524	answer	42815131	53808828
7701969	question	42815131	
7896849	answer	55120458	55120700
11189857	question	55120458	
604734	answer	55075715	55077457
1670694	question	55075715	
9921415	question	55115527	
5597718	answer	55108063	55108627
5154274	answer	55108063	55109361
8315741	question	55108063	
3098092	answer	52028365	52031035
7373436	question	52028365	
7383498	question	55107762	
10835890	question	54494728	
10651567	answer	54967216	55096618
1783398	question	54967216	
10589095	question	55097680	
3284005	answer	45605185	55096479
8283069	question	45605185	
10878733	answer	55093959	55094366
11620132	question	55093959	
4892874	answer	51373919	51383465
7348519	question	51373919	
4681316	answer	54885375	54887203
10597829	question	54885375	
11158739	question	55020098	
9503961	question	55082142	
5597718	answer	55078776	55079415
8385236	question	55078776	
6797250	answer	55077698	55077853
6901690	answer	55077698	55077877
8356694	answer	55077698	55077900
8855629	answer	55077698	55077994
9011045	question	55077698	
9415153	answer	54841085	55072479
11105267	question	54841085	
992489	answer	49584489	51429630
648946	answer	49584489	55072266
9577549	question	49584489	
10649170	answer	55065924	55067599
6901690	answer	55065924	55068462
6721603	question	55065924	
user9477964	answer	53888320	53892556
4093278	answer	53888320	55069678
6235407	question	53888320	
8093922	answer	55024382	55064533
11098908	question	55024382	
5597718	answer	55059818	55060613
7549341	question	55059818	
5298937	answer	55052547	55052754
6431410	answer	55052547	55053417
5597718	answer	55052547	55060291
1727392	question	55052547	
11169701	question	55059358	
9758922	answer	51526952	51527182
3929490	question	51526952	
7799039	answer	50683540	55054278
3552362	question	50683540	
5298937	answer	55046719	55047284
9417884	question	55046719	
9552800	answer	55012880	55030212
10499813	question	55012880	
2099607	answer	55045523	55046229
10022290	question	55045523	
10628502	answer	55046234	55048491
9268300	question	55046234	
4280242	answer	55047065	55047370
2737131	question	55047065	
6355940	answer	55011533	55015610
2220465	answer	55011533	55044206
5408535	question	55011533	
8661871	answer	46875546	46880437
user9146037	answer	46875546	47995573
1477917	question	46875546	
11163488	question	55036778	
9737598	question	55030766	
2084944	answer	54069363	54109533
7405530	answer	54069363	55025570
2084944	question	54069363	
11154679	question	55006179	
1941842	answer	55018138	55018717
6680399	question	55018138	
3595278	answer	54997632	55013072
2995747	question	54997632	
5021110	question	55017015	
3293881	answer	54969120	54969428
7075360	question	54969120	
6802252	question	55007095	
9758922	answer	55001653	55001960
10597829	question	55001653	
349130	answer	55000583	55000773
9881645	question	55000583	
11131331	question	54992552	
10812389	question	54991874	
10555987	question	54991235	
5374792	answer	54934138	54935638
11131331	question	54934138	
11030895	question	54936408	
5786339	answer	54870295	54871541
4345719	answer	54870295	54980897
4345719	question	54870295	
9257178	answer	54976378	54978215
9680306	question	54976378	
241013	answer	54928035	54928342
8089695	question	54928035	
9377898	answer	54967572	54977386
10110833	question	54967572	
4446172	question	54977246	
6030127	question	54974412	
1061236	answer	54972425	54972844
8723890	question	54972425	
4080047	question	54959697	
2736559	question	54965231	
7561641	question	54963751	
10597829	question	54962179	
7925166	answer	54948686	54960002
6949874	question	54948686	
10856488	answer	54945222	54957395
10856488	question	54945222	
8440292	answer	54955291	54955481
8440292	question	54955291	
9781660	question	54955172	
7857665	question	54952184	
4880003	answer	54948897	54949564
470184	question	54948897	
11131118	question	54947618	
11136103	question	54945594	
423926	answer	54895602	54944202
5259585	question	54895602	
7805917	answer	54942416	54942558
11135406	question	54942416	
7631183	answer	54882587	54883060
7740532	question	54882587	
2793483	answer	54850710	54940005
5712621	question	54850710	
349130	answer	54923573	54939624
9563323	question	54923573	
4381487	answer	54919993	54920296
5196692	question	54919993	
3345975	question	54934130	
4464551	question	54926988	
10960882	answer	54924638	54925555
5298937	answer	54924638	54926053
10551897	question	54924638	
9320434	answer	53202362	54925839
4564882	question	53202362	
11117861	answer	54898795	54902446
11099518	question	54898795	
7148586	question	54918931	
11128607	question	54918543	
9077898	answer	54849443	54907517
11108302	question	54849443	
10325051	answer	54896938	54907065
10959960	question	54896938	
5774532	question	54894702	
11065779	question	54899749	
7286802	answer	54700850	54701779
user9778234	question	54700850	
5366046	question	54871510	
10787274	answer	54573221	54579638
10571920	question	54573221	
6658838	question	54892316	
8889727	answer	54853727	54885612
2029236	question	54853727	
8841057	answer	54105174	54116095
8650391	question	54105174	
8346078	answer	54759043	54881228
4564263	question	54759043	
11117447	question	54879200	
4006592	answer	54870382	54871963
6014338	question	54870382	
8346078	answer	54868152	54869738
11114048	question	54868152	
10597829	question	54867305	
9133437	answer	54865526	54865791
6808714	answer	54865526	54865804
8924348	question	54865526	
10870367	question	54834343	
10932934	question	54863631	
3528612	answer	54852321	54861500
1896293	question	54852321	
9960182	answer	54856754	54856783
5915898	question	54856754	
10749432	answer	54853225	54854647
5533928	question	54853225	
7297829	answer	54849722	54849772
3038791	answer	54849722	54849864
9361586	question	54849722	
10092079	answer	54848521	54848741
10551333	question	54848521	
5612363	answer	54849140	54849340
11108186	question	54849140	
7140567	question	54840501	
11106296	question	54843669	
11104593	answer	54838339	54839751
11104593	question	54838339	
1714410	answer	34295136	34308240
1781448	answer	34295136	45716502
7062433	answer	34295136	54838762
4613543	question	34295136	
8957978	question	54838137	
4476294	answer	53962281	53981639
10987506	answer	53962281	54836945
9420717	question	53962281	
5080995	answer	41285440	41285726
10038330	answer	41285440	54832398
5711134	question	41285440	
4462831	question	54831832	
5632058	answer	54828038	54828781
9633432	question	54828038	
9665421	answer	54773106	54828140
9665421	question	54773106	
8879559	question	54819312	
1782792	answer	54808519	54810006
11096006	question	54808519	
4651358	question	54809149	
604734	answer	54808117	54808302
7699696	answer	54808117	54808332
11096059	question	54808117	
604734	answer	54806742	54808220
8279690	question	54806742	
1951176	answer	41123879	41124526
1091722	answer	41123879	54155613
10644175	answer	41123879	54739292
6438779	answer	41123879	54755281
797880	question	41123879	
7508594	question	54719524	
10633913	answer	54805307	54806063
11095282	question	54805307	
8383248	question	54805110	
653397	question	54804995	
8889727	answer	54779258	54785508
